yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
29.15,18.29,3.93,442.5,2499.8,698.8,20.47,59.0,25.0,668.9,2,JACQUARD_PATTERN_SHIFT
29.48,18.04,4.34,434.9,2462.3,733.2,26.78,59.5,24.0,619.7,2,JACQUARD_PATTERN_SHIFT
24.82,12.69,3.46,316.0,1958.1,635.1,20.95,62.7,22.7,541.9,3,BORDER_SEWING_DEFECT
16.25,11.01,4.86,451.4,2017.4,602.4,45.71,54.0,26.2,462.9,0,YARN_BREAKAGE
23.67,17.57,8.38,427.6,2089.4,625.2,21.88,40.1,31.2,576.9,1,OIL_STAIN
27.39,20.82,5.57,466.7,2626.9,711.6,20.59,61.6,22.5,648.3,2,JACQUARD_PATTERN_SHIFT
30.31,14.95,5.46,469.7,2481.0,708.5,24.46,59.3,24.2,625.5,2,JACQUARD_PATTERN_SHIFT
28.56,18.91,4.1,462.1,2532.7,723.5,24.94,54.4,26.9,635.9,2,JACQUARD_PATTERN_SHIFT
15.52,13.18,6.15,408.4,2266.7,593.8,47.17,47.0,23.7,539.3,0,YARN_BREAKAGE
28.33,19.36,7.74,436.2,2205.6,568.9,27.64,51.3,30.4,554.3,1,OIL_STAIN
27.97,15.96,3.9,293.4,2008.4,566.6,20.44,65.8,24.3,562.0,3,BORDER_SEWING_DEFECT
15.05,9.78,3.25,424.7,2233.4,593.9,44.62,60.6,20.5,525.1,0,YARN_BREAKAGE
29.94,13.44,7.33,443.9,2261.9,616.4,17.2,42.3,28.3,505.2,1,OIL_STAIN
20.31,13.06,2.64,302.7,1991.0,626.1,19.69,63.6,20.4,505.6,3,BORDER_SEWING_DEFECT
31.63,21.54,4.84,463.9,2532.8,711.9,24.68,61.3,20.5,666.4,2,JACQUARD_PATTERN_SHIFT
22.61,16.23,3.68,315.3,1925.7,623.8,22.71,62.8,23.2,564.5,3,BORDER_SEWING_DEFECT
30.56,17.43,4.09,466.1,2455.2,745.3,22.76,59.7,26.5,598.5,2,JACQUARD_PATTERN_SHIFT
23.11,17.66,3.79,483.4,2534.0,745.4,17.79,54.3,23.9,591.0,2,JACQUARD_PATTERN_SHIFT
30.01,21.2,3.9,448.5,2506.7,681.5,26.41,58.1,22.2,642.2,2,JACQUARD_PATTERN_SHIFT
16.04,11.31,5.45,435.2,2211.1,625.0,35.53,48.5,20.5,523.8,0,YARN_BREAKAGE
30.62,15.45,4.41,319.2,1922.9,531.0,12.73,65.7,25.1,517.0,3,BORDER_SEWING_DEFECT
26.78,17.36,3.83,463.8,2530.8,704.7,19.77,57.7,23.1,653.9,2,JACQUARD_PATTERN_SHIFT
24.16,17.02,4.2,484.6,2390.7,696.5,18.44,59.4,24.8,618.8,2,JACQUARD_PATTERN_SHIFT
26.27,17.16,7.59,462.9,2213.8,649.6,20.48,44.0,32.5,568.8,1,OIL_STAIN
12.84,9.77,6.12,446.0,2317.5,629.3,44.22,58.0,23.0,527.7,0,YARN_BREAKAGE
29.53,14.94,8.84,412.8,2201.6,622.6,23.74,39.1,30.4,557.1,1,OIL_STAIN
26.65,14.59,4.28,468.2,2538.6,689.1,24.32,50.9,22.1,622.0,2,JACQUARD_PATTERN_SHIFT
23.27,17.85,7.43,409.3,2163.3,620.8,25.63,42.4,32.3,535.5,1,OIL_STAIN
28.12,15.4,3.58,314.2,2026.2,617.3,24.78,57.8,22.7,449.0,3,BORDER_SEWING_DEFECT
26.62,16.14,3.67,320.7,2053.4,584.7,26.64,56.9,20.6,488.7,3,BORDER_SEWING_DEFECT
24.28,21.76,3.72,458.7,2506.1,703.8,25.64,64.8,28.8,623.6,2,JACQUARD_PATTERN_SHIFT
25.3,14.78,3.31,334.0,2046.8,608.3,20.08,61.0,23.9,570.9,3,BORDER_SEWING_DEFECT
25.89,16.7,4.21,289.0,2072.7,619.0,23.51,64.5,24.4,491.8,3,BORDER_SEWING_DEFECT
17.1,12.05,4.35,449.4,2336.2,592.6,39.96,58.1,23.2,539.3,0,YARN_BREAKAGE
29.17,20.87,5.16,474.1,2500.1,694.4,23.4,62.7,26.8,624.9,2,JACQUARD_PATTERN_SHIFT
30.33,14.76,4.61,276.2,2025.5,628.1,18.54,66.4,24.7,525.0,3,BORDER_SEWING_DEFECT
19.96,19.36,7.54,445.7,2235.2,646.3,23.3,44.4,31.6,512.9,1,OIL_STAIN
24.59,14.2,8.06,416.1,2292.9,607.6,16.45,46.6,28.6,538.9,1,OIL_STAIN
34.25,19.82,4.51,464.5,2461.6,738.2,24.56,54.9,26.3,606.5,2,JACQUARD_PATTERN_SHIFT
25.0,11.09,7.08,408.5,2356.4,645.0,18.67,36.8,30.9,561.2,1,OIL_STAIN
13.94,9.57,4.02,436.2,1985.6,613.9,43.31,56.3,20.5,472.7,0,YARN_BREAKAGE
28.11,18.36,3.6,442.6,2545.5,698.7,26.3,60.6,25.4,636.3,2,JACQUARD_PATTERN_SHIFT
22.63,14.05,4.4,282.7,2016.0,590.9,14.75,65.0,23.2,582.8,3,BORDER_SEWING_DEFECT
27.59,22.95,2.97,474.4,2636.8,714.3,22.26,58.2,23.8,654.9,2,JACQUARD_PATTERN_SHIFT
18.79,9.78,4.1,438.5,2232.6,629.2,48.66,48.1,23.2,601.8,0,YARN_BREAKAGE
15.39,10.58,3.95,436.6,2288.6,568.2,49.23,53.0,26.9,518.2,0,YARN_BREAKAGE
28.32,17.59,3.12,481.0,2453.8,696.6,21.42,55.2,23.1,674.0,2,JACQUARD_PATTERN_SHIFT
26.32,17.36,7.21,442.5,2145.5,596.7,21.69,40.9,33.5,518.7,1,OIL_STAIN
12.7,8.41,6.01,447.0,2235.2,545.9,36.45,50.6,25.6,551.2,0,YARN_BREAKAGE
27.12,15.27,3.62,467.1,2489.4,678.7,17.61,69.6,24.6,607.4,2,JACQUARD_PATTERN_SHIFT
24.28,20.17,4.34,487.4,2422.9,723.8,25.43,69.1,24.0,669.7,2,JACQUARD_PATTERN_SHIFT
28.98,17.12,5.13,465.1,2420.5,704.8,25.95,67.1,23.5,608.7,2,JACQUARD_PATTERN_SHIFT
13.3,9.05,4.38,470.6,2146.5,627.6,44.02,65.2,23.0,472.9,0,YARN_BREAKAGE
26.31,18.65,3.4,467.4,2512.4,702.0,19.98,59.6,27.2,612.5,2,JACQUARD_PATTERN_SHIFT
26.88,20.02,6.61,422.4,2164.7,601.8,19.68,41.2,32.8,609.5,1,OIL_STAIN
23.28,17.52,6.62,438.1,2178.3,625.6,19.49,42.3,27.9,527.8,1,OIL_STAIN
29.9,18.52,5.31,459.2,2548.8,696.3,24.11,62.0,28.3,625.4,2,JACQUARD_PATTERN_SHIFT
26.34,16.2,6.89,443.1,2219.3,602.6,20.38,39.9,30.0,549.8,1,OIL_STAIN
12.88,10.42,4.38,405.5,2141.4,569.0,38.49,61.0,21.7,517.0,0,YARN_BREAKAGE
26.38,16.13,3.23,436.8,2490.4,695.4,24.87,60.8,22.5,641.8,2,JACQUARD_PATTERN_SHIFT
26.21,16.64,4.08,315.1,1971.0,569.8,24.3,63.6,23.3,558.4,3,BORDER_SEWING_DEFECT
26.84,15.38,9.34,436.3,2318.1,603.2,16.98,45.0,27.9,525.7,1,OIL_STAIN
15.34,9.81,5.92,454.5,2232.6,595.6,49.78,60.3,25.9,511.4,0,YARN_BREAKAGE
29.72,20.07,4.13,446.6,2480.3,675.3,22.44,60.7,24.5,650.3,2,JACQUARD_PATTERN_SHIFT
26.22,19.43,4.82,467.3,2468.6,668.7,20.71,66.6,20.0,631.6,2,JACQUARD_PATTERN_SHIFT
24.63,14.17,3.61,280.2,1949.4,612.8,22.82,64.9,23.9,457.8,3,BORDER_SEWING_DEFECT
30.21,18.29,4.43,442.4,2340.1,723.8,21.36,63.3,24.3,688.8,2,JACQUARD_PATTERN_SHIFT
26.51,18.7,3.05,316.9,1987.5,602.6,24.39,69.5,22.0,499.1,3,BORDER_SEWING_DEFECT
25.56,15.92,4.09,447.9,2486.8,694.9,26.24,64.1,24.7,621.1,2,JACQUARD_PATTERN_SHIFT
17.99,9.78,4.98,434.9,2186.8,633.8,42.32,54.8,23.9,583.3,0,YARN_BREAKAGE
29.86,20.79,6.37,418.6,2201.5,709.9,19.61,44.5,32.9,533.7,1,OIL_STAIN
13.8,9.39,4.11,446.7,2179.2,537.4,41.79,54.1,19.6,549.7,0,YARN_BREAKAGE
14.93,7.5,4.19,423.9,2170.9,619.2,41.18,49.3,23.2,526.0,0,YARN_BREAKAGE
23.75,23.84,4.47,313.7,2007.6,595.4,16.5,64.2,23.2,459.6,3,BORDER_SEWING_DEFECT
24.35,12.03,3.44,315.8,2033.3,530.1,22.17,60.5,24.4,551.5,3,BORDER_SEWING_DEFECT
13.28,7.98,5.07,444.0,2177.2,634.5,44.27,50.7,24.8,505.7,0,YARN_BREAKAGE
25.06,17.41,7.14,429.1,2235.5,639.5,16.66,44.7,30.0,516.8,1,OIL_STAIN
22.47,14.12,7.57,415.6,2106.2,626.2,16.43,43.2,30.0,562.3,1,OIL_STAIN
26.54,15.2,4.2,288.7,1939.2,572.7,13.23,64.1,22.4,491.7,3,BORDER_SEWING_DEFECT
26.84,19.45,7.23,417.0,2269.0,613.4,21.49,44.8,33.9,566.7,1,OIL_STAIN
24.39,18.0,7.11,446.0,2306.1,627.5,20.48,36.5,31.4,555.4,1,OIL_STAIN
10.95,11.76,3.66,420.3,2300.6,629.4,38.84,58.7,22.2,482.9,0,YARN_BREAKAGE
14.69,10.99,3.81,497.3,2094.6,562.2,43.4,56.8,25.8,509.6,0,YARN_BREAKAGE
11.66,11.14,4.55,424.9,2260.2,605.4,41.77,67.4,22.8,473.5,0,YARN_BREAKAGE
20.15,14.4,4.12,311.8,1925.9,575.1,12.68,55.6,23.1,526.4,3,BORDER_SEWING_DEFECT
25.78,17.73,6.23,417.7,2207.5,657.8,18.78,44.3,32.2,538.9,1,OIL_STAIN
27.75,18.27,8.42,465.4,2345.3,617.7,20.09,45.1,30.5,520.0,1,OIL_STAIN
15.62,11.29,4.21,382.2,2299.6,621.3,49.14,62.9,24.6,553.4,0,YARN_BREAKAGE
15.95,10.9,5.08,406.0,2210.2,554.2,50.27,55.2,24.5,506.2,0,YARN_BREAKAGE
18.37,12.88,4.56,311.8,1823.4,616.0,18.86,59.3,23.7,523.1,3,BORDER_SEWING_DEFECT
28.39,19.76,5.75,484.8,2571.8,716.6,26.39,55.1,25.9,596.1,2,JACQUARD_PATTERN_SHIFT
15.66,11.38,5.69,443.4,2123.8,632.9,39.85,54.2,28.8,513.7,0,YARN_BREAKAGE
18.06,8.77,4.52,377.0,2169.3,616.2,45.38,65.0,24.4,536.9,0,YARN_BREAKAGE
30.04,17.26,6.75,445.6,2388.1,615.0,27.38,39.1,28.3,557.3,1,OIL_STAIN
27.68,16.62,4.22,470.3,2532.3,671.1,28.34,63.6,28.0,596.8,2,JACQUARD_PATTERN_SHIFT
15.96,10.16,5.0,466.9,2404.3,678.2,36.43,50.5,26.4,550.5,0,YARN_BREAKAGE
24.53,18.59,7.3,415.9,2240.0,609.5,24.12,45.9,29.8,541.2,1,OIL_STAIN
27.81,16.68,8.85,429.7,2145.4,612.8,24.99,48.9,29.9,506.5,1,OIL_STAIN
21.91,14.57,4.68,298.6,1973.6,527.4,15.14,58.2,24.7,490.6,3,BORDER_SEWING_DEFECT
29.86,16.98,4.99,354.5,1980.2,566.1,21.17,59.6,19.7,490.3,3,BORDER_SEWING_DEFECT
29.34,16.18,4.43,428.2,2513.3,714.3,22.23,55.3,21.9,670.5,2,JACQUARD_PATTERN_SHIFT
25.41,18.28,8.95,392.2,2199.6,625.6,18.82,47.6,32.9,505.9,1,OIL_STAIN
21.31,15.61,2.45,331.8,2121.1,572.6,22.36,58.1,20.8,456.0,3,BORDER_SEWING_DEFECT
32.23,16.22,9.0,440.2,2217.2,567.1,17.95,37.5,31.7,508.7,1,OIL_STAIN
29.25,20.38,7.23,464.3,2172.0,638.3,24.45,37.3,32.4,519.7,1,OIL_STAIN
29.44,12.26,3.46,308.0,1904.3,602.4,23.05,52.4,22.8,499.8,3,BORDER_SEWING_DEFECT
26.25,16.57,7.36,469.7,2259.6,595.5,22.07,43.1,34.2,525.3,1,OIL_STAIN
22.88,17.08,4.98,343.3,1970.1,643.7,18.1,64.9,18.2,498.0,3,BORDER_SEWING_DEFECT
18.83,18.72,4.1,310.2,1995.9,650.9,17.48,66.0,24.4,518.0,3,BORDER_SEWING_DEFECT
26.73,21.27,4.42,453.9,2362.5,682.8,34.81,58.8,26.7,600.9,2,JACQUARD_PATTERN_SHIFT
25.84,13.25,4.7,316.4,1920.1,618.4,16.67,57.9,22.4,479.0,3,BORDER_SEWING_DEFECT
27.75,17.78,4.0,445.4,2438.7,707.3,15.98,62.9,22.4,593.5,2,JACQUARD_PATTERN_SHIFT
22.42,19.86,7.3,424.6,2237.6,677.8,26.67,42.6,31.3,480.5,1,OIL_STAIN
19.73,14.8,4.77,363.8,1953.9,551.9,20.4,62.1,21.1,573.4,3,BORDER_SEWING_DEFECT
12.44,10.63,5.69,453.3,2178.0,569.5,46.64,57.4,22.7,497.7,0,YARN_BREAKAGE
31.33,18.97,4.04,337.5,2046.2,596.5,20.65,62.8,19.6,489.3,3,BORDER_SEWING_DEFECT
25.13,15.76,6.6,474.0,2310.3,582.2,21.44,42.4,31.3,549.6,1,OIL_STAIN
13.55,12.51,4.58,431.9,2205.5,668.7,41.95,58.9,21.7,510.0,0,YARN_BREAKAGE
26.25,17.37,3.77,495.2,2431.1,689.1,27.86,65.0,24.4,618.5,2,JACQUARD_PATTERN_SHIFT
19.97,18.31,4.63,317.8,2065.6,605.5,17.29,63.9,22.9,533.6,3,BORDER_SEWING_DEFECT
27.17,17.66,4.53,444.9,2452.9,721.6,21.88,51.1,27.4,612.2,2,JACQUARD_PATTERN_SHIFT
13.18,8.12,3.75,414.2,2080.2,599.8,41.05,51.0,22.9,565.8,0,YARN_BREAKAGE
15.71,8.12,5.42,428.2,2231.2,591.5,38.06,56.7,24.1,502.5,0,YARN_BREAKAGE
24.64,15.4,4.52,268.2,1917.0,567.0,21.5,66.0,25.3,522.5,3,BORDER_SEWING_DEFECT
26.55,18.22,6.98,436.1,2194.2,662.6,18.07,48.2,35.4,518.1,1,OIL_STAIN
24.07,14.12,2.86,302.9,1987.6,667.1,15.79,62.5,25.1,457.9,3,BORDER_SEWING_DEFECT
28.68,15.55,8.35,456.4,2294.2,626.2,27.45,42.0,32.3,526.7,1,OIL_STAIN
28.78,15.94,7.88,429.5,2156.9,616.5,22.56,39.9,32.5,496.1,1,OIL_STAIN
27.9,16.37,3.83,445.4,2578.0,705.5,19.67,63.0,20.9,617.3,2,JACQUARD_PATTERN_SHIFT
23.74,12.8,4.85,285.7,2020.3,573.8,20.92,55.6,21.2,510.6,3,BORDER_SEWING_DEFECT
17.45,10.73,7.14,438.1,2319.6,580.1,20.05,41.1,31.7,532.3,1,OIL_STAIN
15.5,10.05,4.96,412.0,2287.4,590.5,41.01,52.1,27.3,553.4,0,YARN_BREAKAGE
21.76,14.24,4.9,341.5,2028.0,616.5,23.48,63.6,21.7,510.8,3,BORDER_SEWING_DEFECT
25.78,14.19,7.54,432.4,2258.3,649.8,25.38,42.5,30.2,585.2,1,OIL_STAIN
16.26,10.78,4.52,474.0,2286.8,599.3,37.8,58.1,23.7,520.3,0,YARN_BREAKAGE
18.16,10.24,5.06,452.2,2258.9,613.6,44.76,55.9,22.9,535.4,0,YARN_BREAKAGE
25.52,13.72,7.81,485.8,2232.9,640.0,24.8,47.5,30.5,576.4,1,OIL_STAIN
24.08,21.52,6.06,419.8,2143.3,630.0,23.03,43.7,31.6,592.9,1,OIL_STAIN
17.06,9.84,3.53,388.6,2283.5,608.8,43.23,66.0,24.7,514.9,0,YARN_BREAKAGE
23.48,16.9,8.57,475.4,2145.7,678.6,22.6,43.1,31.9,574.1,1,OIL_STAIN
13.94,8.25,4.34,415.2,2183.6,621.4,40.82,60.8,24.6,491.6,0,YARN_BREAKAGE
13.29,12.32,4.48,404.5,2261.8,663.5,39.69,54.9,22.9,550.6,0,YARN_BREAKAGE
16.93,9.36,5.54,455.4,2127.7,557.5,44.87,54.5,26.7,557.1,0,YARN_BREAKAGE
24.65,19.17,4.05,471.7,2493.6,695.5,29.13,58.8,26.1,630.6,2,JACQUARD_PATTERN_SHIFT
16.91,8.86,5.51,457.3,2119.6,571.8,47.01,56.9,25.4,527.0,0,YARN_BREAKAGE
14.98,8.93,5.14,440.4,2193.8,545.5,33.6,59.7,23.7,545.6,0,YARN_BREAKAGE
24.83,16.11,3.58,441.9,2559.2,770.3,19.53,48.6,24.4,626.6,2,JACQUARD_PATTERN_SHIFT
22.96,17.46,7.47,419.4,2282.0,521.2,19.29,43.1,31.4,524.4,1,OIL_STAIN
26.45,17.83,6.78,426.9,2190.2,581.2,21.18,46.2,30.2,560.5,1,OIL_STAIN
29.04,15.99,3.94,451.4,2549.4,711.3,22.54,61.7,27.7,674.9,2,JACQUARD_PATTERN_SHIFT
26.44,18.45,8.77,486.6,2133.0,716.1,25.39,44.1,34.3,543.8,1,OIL_STAIN
21.26,16.8,3.92,313.4,1971.1,614.1,23.48,57.8,24.7,483.1,3,BORDER_SEWING_DEFECT
29.71,17.96,4.14,475.0,2518.8,682.7,20.9,64.7,24.0,569.4,2,JACQUARD_PATTERN_SHIFT
24.77,21.6,7.23,426.5,2217.6,652.7,22.45,42.8,31.8,543.4,1,OIL_STAIN
29.45,17.39,4.86,426.9,2491.6,769.8,22.98,64.2,26.0,600.0,2,JACQUARD_PATTERN_SHIFT
23.13,19.62,6.75,465.0,2228.4,663.5,24.86,40.1,34.5,545.2,1,OIL_STAIN
28.17,17.76,3.86,433.0,2414.0,681.7,23.78,52.5,22.8,646.4,2,JACQUARD_PATTERN_SHIFT
25.83,16.58,4.98,487.4,2677.5,699.6,26.75,49.5,25.6,651.7,2,JACQUARD_PATTERN_SHIFT
28.89,16.64,6.2,462.9,2150.8,604.3,25.32,43.0,35.2,525.4,1,OIL_STAIN
12.04,7.69,4.39,453.8,2154.8,669.5,43.34,58.8,24.0,483.7,0,YARN_BREAKAGE
23.61,16.25,2.81,309.9,1858.8,605.6,16.61,60.6,24.5,495.9,3,BORDER_SEWING_DEFECT
26.63,17.06,4.3,311.2,1981.9,567.5,18.81,64.1,23.0,543.5,3,BORDER_SEWING_DEFECT
24.27,16.92,3.31,332.4,2066.5,628.1,19.47,59.1,23.2,481.1,3,BORDER_SEWING_DEFECT
26.36,19.41,4.0,305.7,1920.5,667.2,18.67,58.7,30.4,478.1,3,BORDER_SEWING_DEFECT
16.58,8.86,5.63,454.9,2172.9,539.7,45.19,59.0,24.7,586.8,0,YARN_BREAKAGE
25.68,18.38,4.42,477.9,2516.5,741.7,26.68,62.0,22.3,624.6,2,JACQUARD_PATTERN_SHIFT
10.87,8.6,4.72,429.0,2231.3,654.9,42.33,59.7,20.7,522.5,0,YARN_BREAKAGE
25.58,16.82,4.0,428.7,2485.1,758.9,17.76,61.9,24.6,606.7,2,JACQUARD_PATTERN_SHIFT
26.29,18.07,3.62,422.7,2531.3,678.4,24.79,63.5,25.5,626.6,2,JACQUARD_PATTERN_SHIFT
19.38,15.64,5.54,308.5,1937.5,581.4,14.78,56.3,22.0,470.5,3,BORDER_SEWING_DEFECT
25.92,17.38,7.37,428.6,2201.0,642.8,19.17,42.4,26.2,501.3,1,OIL_STAIN
20.91,16.72,5.08,306.2,1867.1,562.4,16.71,54.2,19.3,534.0,3,BORDER_SEWING_DEFECT
31.1,13.91,5.74,443.9,2502.4,658.0,26.49,66.4,23.6,642.7,2,JACQUARD_PATTERN_SHIFT
20.7,16.62,6.97,440.1,2421.5,586.4,20.72,42.6,29.6,571.2,1,OIL_STAIN
28.93,15.53,7.87,445.4,2322.1,647.0,26.93,48.1,32.1,550.9,1,OIL_STAIN
28.02,16.57,4.39,302.6,2041.9,648.4,14.24,64.3,21.9,518.4,3,BORDER_SEWING_DEFECT
28.03,19.0,8.54,443.4,2219.4,591.9,20.5,42.3,32.9,535.4,1,OIL_STAIN
20.12,15.88,4.29,326.9,1933.2,585.3,15.38,62.0,23.5,560.4,3,BORDER_SEWING_DEFECT
16.83,11.83,4.64,442.5,2215.5,653.3,46.09,55.4,22.9,552.8,0,YARN_BREAKAGE
21.44,17.4,8.87,440.4,2041.8,590.8,23.34,40.3,30.6,532.7,1,OIL_STAIN
24.76,13.85,3.51,333.1,2063.1,543.7,26.6,62.6,24.1,525.4,3,BORDER_SEWING_DEFECT
20.46,20.42,8.54,433.9,2192.9,615.0,24.0,40.8,31.1,530.4,1,OIL_STAIN
24.79,18.95,8.46,444.1,2164.3,625.4,30.57,47.4,32.6,507.7,1,OIL_STAIN
31.04,19.58,8.31,410.4,2297.0,609.4,20.38,48.6,32.9,612.3,1,OIL_STAIN
24.69,14.82,4.18,473.3,2435.6,724.8,28.72,62.3,25.7,624.8,2,JACQUARD_PATTERN_SHIFT
17.06,8.85,4.32,479.9,2358.8,578.8,41.68,56.7,24.2,499.1,0,YARN_BREAKAGE
22.36,17.54,4.17,281.6,1981.5,577.1,19.47,63.3,26.2,489.5,3,BORDER_SEWING_DEFECT
21.79,16.25,8.42,440.2,2274.6,663.9,23.14,43.9,30.8,527.5,1,OIL_STAIN
26.26,17.97,4.18,464.4,2512.3,709.5,21.06,62.7,26.9,621.7,2,JACQUARD_PATTERN_SHIFT
26.07,16.51,4.29,309.1,1799.7,628.1,18.54,65.5,20.7,512.8,3,BORDER_SEWING_DEFECT
27.22,19.98,4.9,468.7,2438.3,709.5,28.96,61.9,21.0,667.8,2,JACQUARD_PATTERN_SHIFT
29.39,18.04,2.97,475.4,2480.9,691.5,26.75,61.2,22.3,657.4,2,JACQUARD_PATTERN_SHIFT
32.63,15.27,6.41,427.0,2259.3,646.3,20.1,40.2,32.6,543.0,1,OIL_STAIN
19.93,12.19,4.44,457.8,2123.2,602.5,39.95,53.4,21.8,532.7,0,YARN_BREAKAGE
27.24,14.63,3.97,316.9,1877.4,628.7,22.04,66.6,23.5,500.0,3,BORDER_SEWING_DEFECT
27.56,14.54,6.0,395.6,2160.0,586.5,19.33,37.9,33.5,585.8,1,OIL_STAIN
18.82,10.75,4.38,469.3,2169.8,617.4,40.19,51.8,21.1,502.9,0,YARN_BREAKAGE
26.18,15.86,4.28,319.1,2061.8,634.3,23.76,63.6,23.4,571.6,3,BORDER_SEWING_DEFECT
22.11,18.48,7.27,460.5,2167.7,662.2,24.5,41.8,31.3,504.9,1,OIL_STAIN
28.93,16.74,7.16,472.3,2179.6,640.0,23.12,45.8,36.4,572.9,1,OIL_STAIN
29.25,14.19,7.3,457.9,2334.8,611.4,23.08,44.3,29.1,517.5,1,OIL_STAIN
13.29,9.76,5.66,426.0,2188.3,598.9,39.15,55.0,24.0,561.3,0,YARN_BREAKAGE
18.86,15.12,7.32,457.6,2115.2,663.3,24.23,42.1,36.3,551.4,1,OIL_STAIN
15.63,12.16,5.0,438.0,1993.4,655.6,43.38,55.3,23.9,533.5,0,YARN_BREAKAGE
23.22,15.29,6.09,433.5,2244.4,634.6,25.94,49.1,33.1,541.2,1,OIL_STAIN
32.23,17.46,8.05,413.7,2382.2,574.2,21.53,39.8,30.7,530.1,1,OIL_STAIN
26.44,19.39,2.59,312.1,2039.0,580.4,19.42,61.3,22.3,537.3,3,BORDER_SEWING_DEFECT
11.1,11.86,3.33,422.6,2340.3,643.5,40.78,70.5,22.3,561.7,0,YARN_BREAKAGE
20.55,15.01,4.68,335.8,2047.3,580.3,24.63,57.2,24.1,539.5,3,BORDER_SEWING_DEFECT
17.12,8.02,5.38,432.4,2255.5,673.5,36.84,59.8,26.2,512.6,0,YARN_BREAKAGE
27.08,18.29,6.53,452.9,2145.8,596.4,17.64,43.2,30.5,573.0,1,OIL_STAIN
29.84,16.89,3.81,446.7,2535.5,722.1,25.39,62.2,25.1,605.8,2,JACQUARD_PATTERN_SHIFT
17.18,10.26,4.87,462.4,2247.1,532.4,37.49,52.5,24.9,517.6,0,YARN_BREAKAGE
18.7,7.5,3.09,413.1,2167.3,598.6,45.78,61.3,22.7,525.3,0,YARN_BREAKAGE
28.54,18.8,7.22,390.0,2266.4,590.9,26.92,40.5,31.0,546.7,1,OIL_STAIN
12.3,9.3,5.1,395.8,2089.0,655.3,41.1,61.4,24.2,487.9,0,YARN_BREAKAGE
22.66,18.13,7.07,445.7,2289.0,595.1,27.88,37.7,28.8,544.5,1,OIL_STAIN
25.49,17.04,4.37,441.1,2451.0,654.3,25.63,58.8,22.3,604.9,2,JACQUARD_PATTERN_SHIFT
23.85,17.69,3.84,311.7,2078.0,611.4,25.49,65.3,23.2,537.0,3,BORDER_SEWING_DEFECT
14.37,9.37,4.07,451.7,2278.8,588.7,42.33,48.2,21.7,530.9,0,YARN_BREAKAGE
27.85,15.19,6.41,420.7,2123.6,667.3,20.63,44.6,28.1,481.4,1,OIL_STAIN
24.99,16.19,6.4,378.1,2176.0,628.5,27.29,39.8,31.7,564.8,1,OIL_STAIN
27.12,13.44,3.51,297.7,2032.5,659.3,15.18,63.4,26.3,540.4,3,BORDER_SEWING_DEFECT
27.33,17.49,3.07,425.6,2382.5,687.9,22.04,62.5,25.7,632.4,2,JACQUARD_PATTERN_SHIFT
17.32,7.17,3.63,466.6,2219.8,597.3,42.34,54.7,22.5,549.0,0,YARN_BREAKAGE
15.58,9.46,5.18,427.1,2238.6,611.6,40.78,63.5,22.9,511.5,0,YARN_BREAKAGE
31.5,16.03,6.88,442.5,2333.0,627.8,18.62,46.2,29.7,550.6,1,OIL_STAIN
28.27,18.13,4.66,475.1,2509.1,744.2,23.25,63.3,22.6,670.9,2,JACQUARD_PATTERN_SHIFT
28.11,21.66,8.75,415.8,2184.9,603.8,20.93,47.2,33.1,575.2,1,OIL_STAIN
22.19,14.48,4.41,322.4,1900.7,562.7,27.14,67.0,24.9,510.6,3,BORDER_SEWING_DEFECT
15.49,9.44,2.99,418.6,2200.6,659.7,42.3,56.7,23.3,575.3,0,YARN_BREAKAGE
29.34,19.34,3.14,454.8,2490.6,693.9,24.1,57.6,22.1,615.6,2,JACQUARD_PATTERN_SHIFT
12.36,9.72,5.29,404.9,2163.0,634.9,41.86,61.7,22.8,491.2,0,YARN_BREAKAGE
27.69,13.26,5.34,346.1,1978.8,545.3,15.48,67.7,23.2,542.6,3,BORDER_SEWING_DEFECT
26.53,13.87,4.38,310.5,1970.6,596.6,16.25,62.6,25.4,564.3,3,BORDER_SEWING_DEFECT
23.34,21.38,8.17,437.3,2134.8,632.9,22.16,45.9,30.8,512.0,1,OIL_STAIN
28.98,18.46,7.6,419.3,2263.1,673.5,24.48,37.5,34.0,571.7,1,OIL_STAIN
23.86,18.51,8.59,427.8,2243.7,613.6,20.7,44.7,33.2,593.3,1,OIL_STAIN
24.52,18.03,7.59,464.7,2114.1,610.3,15.07,45.4,31.4,546.1,1,OIL_STAIN
23.37,15.81,3.94,280.3,1958.2,659.5,20.28,61.0,21.1,502.2,3,BORDER_SEWING_DEFECT
28.67,16.45,5.34,467.3,2271.7,761.8,19.28,52.7,24.9,633.5,2,JACQUARD_PATTERN_SHIFT
13.57,9.57,4.26,463.5,2089.5,598.7,50.62,58.0,24.4,533.6,0,YARN_BREAKAGE
15.21,10.89,3.69,476.2,2119.4,631.3,45.89,53.5,21.7,472.1,0,YARN_BREAKAGE
13.91,10.33,4.7,439.0,2161.8,607.9,33.7,57.6,22.2,527.9,0,YARN_BREAKAGE
28.43,21.74,7.11,425.1,2060.1,645.7,30.29,37.4,30.7,563.9,1,OIL_STAIN
